,title,price,date,area-m2,owner,room,seller,sehir,ilce,mahalle
897,7/24 GUVENLIK-HAVUZ-BAHÇE-YENİ-LÜX-520 M2 MÜSTAKİL FIRSAT VİLLAA,850.000,13.12.2018,520.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,degirmendere
898,Şebnem Özgül\u0027den Florya da Satılık Müstakil Ev,7.500.000,10.12.2018,450.0,Emlakçıdan,7+1,Kurumsal,istanbul,bakirkoy,senlikkoy
899,Köşebaşı  Ful yapılı 3 katlı villa ,430.000,06.12.2018,200.0,Emlakçıdan,5+2,Kurumsal,ankara,yenimahalle,inonu
900,BAYRAKTAR\u0027DAN ELİT SİTEDE ÖZEL BAHÇELİ VİLLA,950.000,12.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,cavus
901,META\u0027DAN SARIYER ZEKERİYAKÖY\u0027DE 5+2 300 m2 VİLLA,4.250.000,13.11.2018,300.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
902,PELİTKÖY SAHİL\u0027DE MUHTEŞEM DENİZ MANZARALI SATILIK VİLLA,1.200.000,13.11.2018,120.0,Emlakçıdan,3+1,Kurumsal,balikesir,burhaniye,pelitkoy
903,Efe Emlaktan Satılık Çukuraltı merkezde lüx villa..,800.000,08.12.2018,140.0,Emlakçıdan,3+1,Bireysel,izmir,menderes,cukuralti
904,Çeşmealtı\u0027nda deniz ve körfez manzaralı müstakil villa,1.100.000,13.12.2018,236.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,denizli
905,ALAÇATI\u0027DA HAVUZLU 3+1 SATILIK MÜSTAKİL FIRSAT TRİPLEKS TAŞVİLLA,1.850.000,11.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
906,KIZKALESİNDE SATILIK DUBLEKS SÜPER LUKS VİLLA,670.000,10.12.2018,440.0,Emlakçıdan,4+1,Bireysel,mersinicel,erdemli,kizkalesi
907,GÜNCELEMLAK  KESTANECİ MAHALLESİN DE VİLLALAR SATIYOR,475.000,07.12.2018,176.0,Emlakçıdan,4+1,Kurumsal,zonguldak,eregli,kestaneci
908,ÇÖZÜMDEN B.ÇEKMECE TEPEKENT\u0027TE SIFIR HAVUZLU BEYAZ KONAK.,5.500.000,13.12.2018,600.0,Emlakçıdan,5+2,Kurumsal,istanbul,buyukcekmece,turkoba
909,BAYRAKTARDAN ŞİLE KUMBABA\u0027DA HAVUZLU SIFIR VİLLA,1.300.000,12.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
910,DENİZ YAKININDA ORMAN MANZARALI BAHÇELİ 4+1 350 M2 FERAH VİLLA,450.000,08.12.2018,350.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,ozdere
911,BAHÇEŞEHİR BOĞAZKÖY.. MÜSTAKİL BAHÇELİ SATILIK VİLLA - FİNANSMAN,1.500.000,13.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
912,BEYSUKENT BEYKÖY SİTESİ SATILIK VİLLA,1.250.000,10.12.2018,320.0,Emlakçıdan,5+1,Kurumsal,ankara,cankaya,mutlukent
913,BODRUM AKYARLAR\u0027DA SATILIK DENİZ MANZARALI HAVUZLU VİLLA,950.000,13.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,akyarlar
914,ÜÇ ELMAS\u0027TAN MENDERES MERKEZDE SÜPER FIRSAT 4+1 LÜKS VİLLA,600.000,10.12.2018,180.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,golcukler
915, MEGA WORLD\u0027DEN ŞIK TASARLANMIŞ İSKANLI SİTEDE ÖZEL İKİZ VİLLA,1.650.000,25.11.2018,325.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,zekeriyakoy
916,ÇATALCA DA SATILIK MUHTEŞEM ÇİFTLİK EVİ-VİLLA,9.000.000,13.12.2018,500.0,Emlakçıdan,10+1,Kurumsal,istanbul,catalca,kaleici
917,YENİKÖY MEVKİNDE SATILIK VİLLA,1.530.000,13.12.2018,400.0,Emlakçıdan,7+2,Kurumsal,antalya,dosemealti,nebiler
918,Deniz Manzaralı 2 Tane Terası Olan 150 m2 Tribleks(Takasda Olur),1.500.000,06.12.2018,300.0,Emlakçıdan,5+2,Kurumsal,istanbul,beylikduzu,marmara
919,DİDİM SATILIK 4+1 ÇAMLIK MEVKİ LÜX VİLLA,800.000,08.12.2018,300.0,Emlakçıdan,4+1,Bireysel,aydin,didim,camlik
920,Beykoz Konakları deck teraslı ayrı misafir evi olan düz girişli ,8.250.000,10.12.2018,500.0,Emlakçıdan,5+1,Kurumsal,istanbul,beykoz,acarlar
921,DOĞAL YAŞAM KÖYÜ SİTESİNDE MASRAFSIZ VİLLA***,420.000,08.12.2018,95.0,Emlakçıdan,2+1,Kurumsal,istanbul,buyukcekmece,kamiloba
922,AKSU PINARLI MAHALLESİ ANFAŞ ARKASI SİTEDE SATILIK 5+1 DAİRE,750.000,08.12.2018,250.0,Emlakçıdan,5+1,Kurumsal,antalya,aksu,pinarli
923,ALTINOLUK GÜNAY EMLAKTAN KÖYDE MANZARALI 4+1 LÜKS TRİPLEKS,1.500.000,13.12.2018,185.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
924,Altınoluk Deniz Tarafında Satılık 3+1 Lüks Villa- Denize 100 Mt,500.000,09.12.2018,140.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
925,"İNCEK\u0027TE BULVARA 100 mt. MESAFEDE BAHÇELİ, HAVUZLU VİLLA",1.750.000,29.11.2018,620.0,Emlakçıdan,10+1,Kurumsal,ankara,golbasi,incek
926,ÇANAKKALE AYVACIK KÜÇÜKKUYU SAHİL MAH DENİZE YAKIN SATILIK VİLLA,1.300.000,26.11.2018,250.0,Emlakçıdan,4+1,Kurumsal,canakkale,ayvacik,kucukkuyu
927,ALTINOLUK KAZDAĞLARINDA SATILIK PANOROMİK DENİZ MANZARALI VİLLA,685.000,08.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,altinoluk
928,GİRNE MERKEZ\u0027DE SATILIK 3+1 KONUT,218.000,13.12.2018,165.0,Emlakçıdan,3+1,Kurumsal,kktc,girne,zeytinlik
929,GÜMÜŞLÜK MERKEZDE SIFIR 3+1 DUBLEKS VİLLA,1.500.000,11.12.2018,140.0,Emlakçıdan,3+1,Bireysel,mugla,bodrum,gumusluk
930,"Çeşme Dalyanda, Müstakil Havuzlu, 4+1, Merkeze Yakın, Lüx Villa",1.600.000,12.12.2018,120.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,dalyan
931,DİDİM\u0027DE SATILIK TURYAP\u0027TAN  BAHÇELİ 3+1 VİLLA,300.000,13.12.2018,155.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,efeler
932,Bodrum Gümüşlük\u0027te Satılık Villa,1.350.000,13.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,gumusluk
933,SAROZ EMLAKTAN İZMİRİN YENİ MERKEZİ BAYRAKLIDA PROJEDEN SATILIK,1.250.000,07.12.2018,268.0,Emlakçıdan,4+1,Kurumsal,izmir,bayrakli,osmangazi
934,ACİİLL ŞİLE ÇAVUŞ MALHALLESİNDE SİTE İÇERİSİNDE LÜKS VİLLALAR,560.000,11.12.2018,145.0,Emlakçıdan,3+1,Kurumsal,istanbul,sile,cavus
935,SATILIK VİLLA 4+2 TRİPLEKS İKİZ(BİR TANESİ) SERDAR MAH. FULL DENİZ MANZARALI,495.000,07.12.2018,230.0,Emlakçıdan,4+2,Kurumsal,kocaeli,izmit,serdar
936,EŞSİZ BOĞAZ VE DOĞA MANZARALI EMSALSİZ KONUMDA ÇOK ÖZEL VİLLA,2.100.000,12.12.2018,140.0,Emlakçıdan,3+1,Bireysel,istanbul,sariyer,zekeriyakoy
937,AKKUYU DA SATILIK VİLLA ,250.000,13.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,mersinicel,erdemli,arslanli
938,BAYRAKTARDAN GENİŞ BAHÇELİ OLDUKÇA KULLANIŞLI 4+1 VİLLA,950.000,12.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,cavus
939,AYVALIK SAHİLKENT BÖLGESİNDE DENİZ MANZARALI VİLLA,700.000,13.12.2018,200.0,Emlakçıdan,4+2,Bireysel,balikesir,ayvalik,sahil
940,BODRUM GÜMÜŞLÜK \u0027TE FULL DENİZ MANZARALI SATILIK VİLLA ,760.000,12.12.2018,115.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,gumusluk
941,TÜRKKONUT DODURGA ÇANKAYA SATILIK 6+2 320M2 FULL YAPILI VİLLA ,750.000,13.12.2018,350.0,Emlakçıdan,6+2,Kurumsal,ankara,cankaya,dodurga
942,ÇEŞME MAMURBABA\u0027DA SATILIK 6+1 TRİPLEKS HAVUZLU SİTEDE VİLLA,1.600.000,11.12.2018,250.0,Emlakçıdan,6+1,Kurumsal,izmir,cesme,cakabey
943,MERSİN YENİŞEHİRDE SATILIK 6+1 İKİZ LUX VİLLA,2.750.000,07.12.2018,618.0,Emlakçıdan,6+2,Kurumsal,mersinicel,yenisehir,ciftlikkoy
944,AYDIN BAŞARDI\u0027 DAN 1.Levent\u0027te Havuzlu Bahçeli Tripleks Villa ,13.000.000,12.12.2018,350.0,Emlakçıdan,4+1,Kurumsal,istanbul,besiktas,levent
945,"GÜZELBAHÇE\u0027DE LÜKSÜN EN KONFORLU HALİ,REZERVE\u0027DEN",2.250.000,13.12.2018,405.0,Emlakçıdan,6+1,Kurumsal,izmir,guzelbahce,kahramandere
946,KUŞADASI SATILIK MÜSTAKİL DENİZ MANZARALI 4+1 VİLLA,750.000,08.12.2018,160.0,Emlakçıdan,4+1,Kurumsal,aydin,kusadasi,karaova
947,  MEGA WORLD\u0027DEN DENİZ MANZARALI 193 M2 ÇATI DUBLEKSİ,1.100.000,24.11.2018,193.0,Emlakçıdan,2+1,Kurumsal,istanbul,sariyer,zekeriyakoy
948,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY\u0027DE SATILIK VİLLA...POLAT EMLAK\u0027dan,950.000,10.12.2018,360.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
949,YAPI KUR DAN KURTTEPE DE 416 M2 LİK BAHÇE ARAZİLİ 7+1 VİLLA ,595.000,10.12.2018,300.0,Emlakçıdan,7+1,Kurumsal,adana,cukurova,kurttepe
950,Çeşme Germiyan da 3+1 Geniş Bahçeli Masrafsız Villa Turyap\u0027tan,500.000,07.12.2018,100.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,germiyan
951,Çeşme Alaçatı Köyiçinde Satılık İkizin Biri 3+1 Taş Villa,1.500.000,11.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,alacati
952,BODRUM AKYARLAR\u0027DA SATILIK MÜSTAKİL BAHÇELİ VİLLA,525.000,13.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,akyarlar
953,ALTINKUM EMLAKTNSARIMSAKLNIN EN NEZİH SİTESİNDE SATILK 4+1 VİLLA,445.000,08.12.2018,220.0,Emlakçıdan,4+1,Kurumsal,balikesir,ayvalik,kucukkoy
954,Şirinkent\u0027te 3 Katlı Bahçeli Sıfır Satılık Villa,640.000,07.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,sahil
955,ÇEŞME REİSDERE DE SİTE İÇİ HAVUZLU .BAHÇELİ KÖŞE VİLLA,1.300.000,12.12.2018,275.0,Emlakçıdan,3+1,Kurumsal,izmir,cesme,reisdere
956,ULAŞ EMLAK\u0027TAN DENİZ MANZARALI BAHÇELİ SIFIR TEK MÜSTAKİL VİLLA,525.000,16.11.2018,155.0,Emlakçıdan,3+1,Kurumsal,balikesir,ayvalik,altinova
957,PELİCAN HILL GÖL MANZARALI BİTMİŞ SIFIR FONTANA SATILIK,7.150.000,13.12.2018,648.0,Emlakçıdan,6+2,Kurumsal,istanbul,buyukcekmece,alkent
958,ÜÇ ELMAS\u0027TAN MENDERES MERKEZDE SÜPER LÜKS 3+1 FIRSAT VİLLA ,500.000,10.12.2018,170.0,Emlakçıdan,3+1,Kurumsal,izmir,menderes,barbaros
959,Göktürk Kemer Country Kapalı Garajlı Özel Villa ACCESS,13.500.000,13.12.2018,380.0,Emlakçıdan,8+1,Kurumsal,istanbul,eyup,gokturk
960,BODRUM KADIKALESİ\u0027NDE SATILIK 3+1 DENİZ MANZARALI VİLLA,1.450.000,13.12.2018,150.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
961,Alanya da acil satılık 3 adet yatırımlık villa şehir manzaralı,833.000,06.12.2018,250.0,Emlakçıdan,6+2,Kurumsal,antalya,alanya,oba
962,SİLİFKE SUSANOĞLUNDA DENİZE SIFIR FULL ESYALI MÜSTAKİL DUBLEX ,500.000,13.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,mersinicel,silifke,atakent
963,AKÇAY MERKEZDE 3+1 MUHTEŞEM UCUZ UYGUN TRIBLEKS,349.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,balikesir,edremit,akcay
964,KUŞADASI GÜZELÇAMLI\u0027DA DOĞA İLE İÇ İÇE VİLLALAR,500.000,16.11.2018,115.0,Emlakçıdan,3+1,Kurumsal,aydin,kusadasi,guzelcamli
965,BODRUM YALIKAVAK\u0027TA SATILIK HARİKA DENİZ MANZARALI DUBLEKS VİLLA,620.000,13.12.2018,100.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,yalikavak
966,ÖZGÜVEN DEN GÜRE DE SATILIK VİLLA DENİZE SIFIR \u0027\u0027200M2\u0027\u0027,750.000,10.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,gure
967,Lüks Müstakil evler Konacık\u0027da,5.750.000,13.12.2018,185.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,konacik
968,BAHÇEŞEHİR 2.KISIM BOĞAZKÖY\u0027DE SATILIK VİLLA...POLAT EMLAK\u0027dan,1.275.000,10.12.2018,365.0,Emlakçıdan,5+2,Kurumsal,istanbul,basaksehir,bahcesehir
969,Beykoz Mahmut Şevket Paşa Köyü\u0027nde Site İçerisinde Satılık Villa,1.600.000,13.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,istanbul,beykoz,mahmutsevketpasa
970,VADİ VİSTA\u0027DAN BAHÇEKÖY\u0027DE SİTE İÇERİSİNDE 4 KATLI LÜKS VİLLA,4.700.000,11.12.2018,500.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,bahcekoy
971,Bitez\u0027de Gündönümü Mevkiinde 3+1 Geniş Dubleks-2180,750.000,08.12.2018,120.0,Emlakçıdan,3+1,Bireysel,mugla,bodrum,bitez
972,bodrum yalıkavak ta satılık  müstakil manzaralı 5+1 villa ,3.300.000,13.12.2018,450.0,Emlakçıdan,5+1,Kurumsal,mugla,bodrum,yalikavak
973,PANOS\u0027tan Özdere Çukuraltı\u0027nda Satılık Lüx Triplex Yazlık Villa,700.000,07.12.2018,169.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,cukuralti
974,KARGEN SİTE\u0027Sİ 1200 M2 ARAZİ ÜZERİNE 9+2 LÜKS VİLLA,1.500.000,02.12.2018,700.0,Emlakçıdan,9+2,Kurumsal,ankara,golbasi,tulumtas
975,SATILIK 7+2 TARABYA DA MÜSTESNA MEVKİDE HARİKA MÜSTAKİL VİLLA,18.500.000,13.12.2018,550.0,Emlakçıdan,7+2,Kurumsal,istanbul,sariyer,tarabya
976,ALTINOLUK YOLUN ALTINDA KELEPİR FİYATA MÜSTAKİL BAHÇELİ VİLLA,550.000,11.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,altinoluk
977,24. BÖLGE RESMİ DEVİRLİ 194M2 4+1 3 KATLI VİLLA \u0026 ELVA \u0026,450.000,15.11.2018,194.0,Emlakçıdan,4+1,Kurumsal,istanbul,basaksehir,kayabasi
978,ANTALYA KEPEZ DUACI DA 520 m2 ARSALI 2 Katlı 4+1 250 m2 VİLLA,730.000,13.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,antalya,kepez,duaci
979,Girne Ozanköy\u0027de Rahat Ödeme Planlı Satılık Ultra Lüks 3+1 Villa,194.900,13.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,kktc,girne,dogankoy
980,Pendik Çamlık Aydos Aşiyan Villaları Satılık Fourlex 4+2 280m2,1.147.000,12.12.2018,280.0,Emlakçıdan,4+2,Kurumsal,istanbul,pendik,camlik
981,"TURYAP Hakan, Sealybria sit. Güzel Konumda  Satılık Villa",2.500.000,06.12.2018,427.0,Emlakçıdan,5+2,Kurumsal,istanbul,silivri,semizkumlar
982,DİDİM SATILIK YEŞİLTEPEDE MÜSTAKİL EŞYALI HAVUZLU 3+1 VİLLA,895.000,13.12.2018,160.0,Emlakçıdan,3+1,Kurumsal,aydin,didim,ak
983,ANTALYA GEYİKBAYIRIN\u0027DA MUHTEŞEM KONUMDA TRİBLEKS VİLLA,400.000,03.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,antalya,konyaalti,akdamlar
984,ÇAYYOLU MERKEZ BAHÇELİ YEŞİL VADİ SİTESİNDE ULTRA ,1.500.000,12.12.2018,370.0,Emlakçıdan,6+3,Kurumsal,ankara,cankaya,cayyolu
985,KUŞADASINA YAKIN PAMUCAKTA TEK MÜSTAKİL VİLLA,950.000,06.12.2018,165.0,Emlakçıdan,4+1,Kurumsal,izmir,menderes,ahmetbeyli
986,İTÜ ARIKÖY SİTESİNDE HAVUZ YANINDA DEKORASYONLU A TİPİ 4+2 VİLLA,1.799.000,12.12.2018,240.0,Emlakçıdan,4+2,Bireysel,istanbul,sariyer,uskumrukoy
987,AYVADA EMLAK DAN ALTINOVA DA YÜZME HAVUZLU SİTEDE   EMSALSİZ LÜX,750.000,10.12.2018,300.0,Emlakçıdan,4+1,Kurumsal,balikesir,ayvalik,altinova
988,ANKYRA\u0027DAN URLA ZEYTİNALANIN\u0027DA DENİZ MANZ. SATILIK 4+1 VİLLA,1.000.000,13.12.2018,350.0,Emlakçıdan,4+1,Kurumsal,izmir,urla,zeytinalani
989,BOLU ŞEHİR MERKEZİNE YAKIN EŞSİZ GÜZELLİKTE TAŞ EV,580.000,08.12.2018,210.0,Emlakçıdan,4+1,Kurumsal,bolu,merkez,kasaplar
990,ORDEN\u0027den Denizli Anadolu İ.H.Lisesi Yanında Tripleks Daire,450.000,06.12.2018,360.0,Emlakçıdan,6+2,Kurumsal,denizli,merkez,gultepe
991,META\u0027DAN SARIYER KİLYOS MARENEGRO\u0027DA 7+2 530 m2 VİLLA,8.849.000,07.12.2018,530.0,Emlakçıdan,7+2,Kurumsal,istanbul,sariyer,zekeriyakoy
992,DİDİM SATILIK AKBÜKTE DENİZE 200 METRE MÜSTAKİL VİLLA,950.000,13.12.2018,332.0,Emlakçıdan,5+1,Kurumsal,aydin,didim,akbuk
993,Murat Çınardan üçevler de satılık tripleks villa,630.000,21.11.2018,320.0,Emlakçıdan,4+1,Kurumsal,bursa,nilufer,ucevler
994,Zekeriyaköy\u0027de site içerisinde konum avantajlı havuzlu villa,5.350.000,20.11.2018,500.0,Emlakçıdan,5+2,Kurumsal,istanbul,sariyer,zekeriyakoy
995,"URLA ZEYTİNALANI\u0027 NDA, SİTE İÇİNDE DENİZ MANZARALI VİLLA REZERVE",2.250.000,13.12.2018,280.0,Emlakçıdan,5+1,Kurumsal,izmir,urla,zeytinalani
996,BODRUM TURGUTREİS TE BAHÇELİ MÜSTAKİL 3+1 SIFIR DUBLEX VİLLA,950.000,06.12.2018,120.0,Emlakçıdan,3+2,Kurumsal,mugla,bodrum,turgutreis
997,Sahilkent\u0027te Müstakil Bahçeli Kaloriferli Sıfır Satılık Villa,575.000,07.12.2018,100.0,Emlakçıdan,2+1,Kurumsal,balikesir,ayvalik,sahil
998,GAZİEMİR DOKUZEYLÜLDE 4+1 195 M SATILIK TRİPLEX ARSLAN SD-880,615.000,11.12.2018,195.0,Emlakçıdan,4+1,Bireysel,izmir,gaziemir,dokuz
999,GÖLBAŞI\u0027NDA SATILIK VİLLA,10.000.000,10.12.2018,950.0,Emlakçıdan,8+1,Kurumsal,ankara,golbasi,hacilar
1000,BAYRAKTARDAN ŞİLE KUMBABA DENİZ TARAFINDA HAVUZLU 4+1 VİLLA,660.000,12.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,istanbul,sile,kumbaba
1001,Çeşme Alaçatıda Mükemmel Konum 5+1Superlux Müstakil Taş Villalar,2.400.000,11.12.2018,180.0,Emlakçıdan,5+1,Kurumsal,izmir,cesme,alacati
1002,Kanlıca\u0027da Satılık Yol Yalısı,19.300.000,08.12.2018,400.0,Emlakçıdan,4+1,Kurumsal,istanbul,beykoz,kanlica
1003,Pelican Hill Malikaneleri Fontana Tipi 850m2 Satılık 11+2 Villa,12.270.000,13.12.2018,850.0,Emlakçıdan,11+2,Kurumsal,istanbul,buyukcekmece,alkent
1004,TÜRKBÜKÜ EMLAK TAN ÖZEL HAVUZLU PLAJLI SATILIK VİLLA.,6.600.000,10.12.2018,356.0,Emlakçıdan,4+2,Kurumsal,mugla,bodrum,golturkbuku
1005,baglıca da satılık villaTAM MÜSTAKİL BAHÇELİ BAGIMSIZ 300m2bahçe,839.000,13.12.2018,250.0,Emlakçıdan,4+1,Bireysel,ankara,etimesgut,baglica
1006,DOĞUŞTAN TURGUTREİS MERKEZDE HAVUZLU SİTE İÇİNDE VİLLA,750.000,13.12.2018,110.0,Emlakçıdan,2+1,Kurumsal,mugla,bodrum,turgutreis
1007,BİTEZ\u0027DE DENİZ MANZARALI 1 DÖNÜM İÇİNDE 6+2 ÖZEL HAVUZLU VİLLA,8.500.000,10.12.2018,400.0,Emlakçıdan,6+2,Kurumsal,mugla,bodrum,bitez
1008,ÇİĞLİ ÇİFTEHAVUZLARDA SATILIK TRİPLEKS,1.100.000,12.12.2018,400.0,Emlakçıdan,7+2,Kurumsal,izmir,cigli,aydinlikevler
1009,Dörttepe de Müstakil Özel Havuzlu 4+2  Dubleks Villa,780.000,10.12.2018,140.0,Emlakçıdan,4+1,Kurumsal,mugla,milas,dorttepe
1010,KAPALI HAVUZ SAUNA-SINEMA ODALI MANZARALI GENİŞBAHCELI LÜX VILLA,529.999,13.12.2018,450.0,Emlakçıdan,4+2,Kurumsal,aydin,kusadasi,karaova
1011,"Atasoy Emlak, Beldibi Orman Teknikerleri Sitesinde Satılık Villa",340.000,07.12.2018,180.0,Emlakçıdan,4+2,Kurumsal,mugla,marmaris,beldibi
1012,AKDAĞ GAYRİMENKULDEN YENİFOÇADA 4+1 TRİBLEX VİLLA,365.000,06.12.2018,165.0,Emlakçıdan,4+1,Kurumsal,izmir,foca,mustafa
1013,BEYTEPE ÖYSEKENT  VİLLARIN\u0027DA ULTRA LÜKS YAPILI 385 M2 VİLLA,1.250.000,06.12.2018,385.0,Emlakçıdan,3+1,Kurumsal,ankara,cankaya,beytepe
1014,"SİTE İÇİNDE GÜVENLİK ÇOCUK PARKI, KAMELYA, ELİT KOMŞU 6+1 377 M2",650.000,11.12.2018,377.0,Emlakçıdan,6+1,Kurumsal,ankara,etimesgut,baglica
1015,DOĞUŞTAN TURGUTREİS MERKEZDE NEZİH SİTE İÇERİSİNDE 3+1 VİLLA,1.500.000,13.12.2018,180.0,Emlakçıdan,3+1,Kurumsal,mugla,bodrum,turgutreis
1016,ÇANKAYA ÇAYYOLU ALMİLA SATILIK 5+2 500M2 NATAMAM GARAJLI VİLLA ,1.300.000,13.12.2018,450.0,Emlakçıdan,5+2,Kurumsal,ankara,cankaya,alacaatli
1017,Ulukent Palmiye Park Fiora\u0027da Satılık 1+1 Teraslı Dubleks,290.000,07.12.2018,81.0,Emlakçıdan,1+1,Kurumsal,izmir,menemen,9
1018,ÇEŞME ALAÇATI\u0027DA ÇAMLIKYOL MÜSTAKİL HAVUZLU 4+1 ULTRA LÜKS VİLLA,3.400.000,23.11.2018,175.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,alacati
1019,Uskumruköy\u0027de Orman-Deniz Manzaralı 180 m2 Satılık 4+1 Villa A-1,1.180.000,26.11.2018,180.0,Emlakçıdan,4+1,Kurumsal,istanbul,sariyer,uskumrukoy
1020,KIVANÇTAN GÖKÇEHÖYÜKTE 1 DÖNÜM İÇERİSİNDE HOBİ BAHÇELİ DUBLEX,250.000,13.12.2018,135.0,Emlakçıdan,3+1,Bireysel,ankara,golbasi,gokcehuyuk
1021,ÇEKMEKÖY REŞADİYE\u0027DE SATILIK VİLLA,1.450.000,04.12.2018,300.0,Emlakçıdan,5+1,Kurumsal,istanbul,cekmekoy,resadiye
1022,"METE\u0027dn Mediko2 Sitesinde Özel Dekorasyonlu,Bahçeli Şık Villa",7.500.000,01.12.2018,450.0,Emlakçıdan,5+2,Kurumsal,istanbul,besiktas,balmumcu
1023,DİDİMDE SATILIK 4+2 AÇIK MUTFAK VİLLA,635.000,08.12.2018,250.0,Emlakçıdan,4+2,Bireysel,aydin,didim,altinkum
1024,AKÇAY DA SATILIK EMSALSİZ HAVUZLU GÜVENLİKLİ 4+1 MÜSTAKİL EV,790.000,11.12.2018,250.0,Emlakçıdan,4+1,Kurumsal,balikesir,edremit,akcay
1025,ESKİ FOÇA EMLAKTAN SATILIK,1.300.000,12.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,izmir,foca,ataturk
1026,Güzelbahçe Yaka Mahallesi Site İçerisinde Satılık 5+2 Villa,1.750.000,13.12.2018,325.0,Emlakçıdan,5+2,Kurumsal,izmir,guzelbahce,yaka
1027,ESKIDJI GAYRİMENKUL\u0027DEN YÜZME HAVUZLU SIFIR VİLLA,1.350.000,10.12.2018,200.0,Emlakçıdan,3+1,Kurumsal,izmir,guzelbahce,kahramandere
1028,Ereğli Merkezde 5+1 270 m2 Site İçi Lüks Tribleks Satılık Villa,500.000,13.12.2018,270.0,Emlakçıdan,5+1,Kurumsal,konya,eregli,barbaros
1029,ERTOKTAN  ÖZDERE ÇUKURALTINDA KELEPİR FİYATA YENİ YAPI YAZLIK,410.000,09.12.2018,120.0,Emlakçıdan,3+1,Kurumsal,izmir,menderes,cukuralti
1030,EGE EMLAK TAN ÇEŞME DE HAVUZLU MÜSTAKİL VİLLA KOD- 161,4.000.000,11.12.2018,250.0,Emlakçıdan,5+2,Kurumsal,izmir,cesme,musalla
1031,EGE EMLAK TAN DALYAN DA MARİNAYA YÜRÜME MESAFESİNDE İLAN KOD-105,945.000,11.12.2018,150.0,Emlakçıdan,4+1,Kurumsal,izmir,cesme,dalyan
1032,Artı Gayrimenkul\u0027den Denizli Esnaf Sitesinde Satılık Villa,1.250.000,11.12.2018,350.0,Emlakçıdan,6+2,Kurumsal,denizli,merkez,yenisehir
1033,TÜRKBÜKÜ\u0027NDE DENİZE SIFIR TAŞ VİLLA,7.250.000,13.12.2018,200.0,Emlakçıdan,4+1,Kurumsal,mugla,bodrum,golturkbuku
1034,Altınoluk Munzur Emlak da Satılık Villa,750.000,10.12.2018,225.0,Emlakçıdan,4+1,Bireysel,balikesir,edremit,altinoluk
1035,AKDAĞ GAYRİMENKULDEN SATILIK MÜSTAKİL BAHÇELİ DUBLEX VİLLA,340.000,06.12.2018,110.0,Emlakçıdan,3+1,Kurumsal,izmir,foca,kazim
1036,"Artemis\u0027ten Sahilevlerinde,açık ve kapalı havuzlu lux villa",29.050.000,10.12.2018,1170.0,Emlakçıdan,6+2,Kurumsal,izmir,narlidere,sahilevleri
